id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
61|Budapest II. kerület, Víziváros||119 M Ft||66 m2|1 803 030 Ft / m2|3|2001 és 2010 között|1|felújított|házközponti|||ingatlaniroda|9|"Eladó egy légkondicionált otthon a II. kerület szívében, a Vízivárosban!
TELJES KÖRŰEN FELÚJÍTOTT, részben bútorozott, 3 SZOBÁS LAKÁS – azonnal költözhető állapotban!

A Víziváros egyik legcsendesebb utcájában, rendezett, nyolcemeletes társasház I. emeletén kínálunk megvételre egy 66 m²-es, 3 szobás, modern és stílusos lakást, amely 2019-ben teljes körű felújításon esett át.
Kiemelt extrák:
•Légkondicionáló a maximális kényelemért a nyári hónapokban
•Elektromos redőny a hálószobában a teljes sötétítéshez és kényelemhez
•Szúnyoghálók minden ablakon, hogy nyáron is gondtalanul szellőztethessen
•A fürdőszobában WC is található, de különálló vendég-WC is van
•Bőséges pakolóhely beépített szekrényekkel és külön tárolóval
•Bútorozottan eladó – a képeken látható berendezéssel együtt!
A lakás prak..."|https://ingatlan.com/34811238|||||||||||||||||||||0.0|0.0|3.5|3.8|0.0|0.0|2.5|0.0|0|0|1|1|0|0|1|0|9.8|0.0|9.8|I. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.50504309999999|19.038844|Budapest II. kerület, Víziváros|Budapest prémium kerület|1.3
62|Budapest II. kerület, Varsányi Irén utca||149 M Ft||90 m2|1 632 876 Ft / m2|3|1950 előtt|1|felújított|gázkazán|2.5 m2|utca, közterület - fizetős övezet|ingatlaniroda|13|"Buda II. ker. Víziváros részén eladó egy felújított
három szobás, első emeleti, erkélyes, délkeleti fekvésű, lakás csendes utcában, a Mammut bevásárló központ közelében.
A lakásban nagyméretű, konyhával egybenyitott nappali-étkező és 2 tágas hálószoba van. Két szoba szárnyas ajtók segítségével egybe is nyitható. A harmadik szoba külön bejáratú. Az előszobában nagyméretű gardróbszekrény, a fürdőszobában zuhanyfallal ellátott kád, mosdószekrény, WC valamint a mosógép helye és a gázkazán található. Az előszobából önálló WC nyílik. A 3 méter belmagasságú ingatlan világítása korszerű, hangulatos. A gázfűtés hordozható távérzékelővel irányítható.
A lakást riasztó védi.
Az 90 négyzetméter lakóterületű ingatlanhoz, tartozik egy 6-7 négyzetméteres tároló a pincében."|https://ingatlan.com/34692023|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5092969|19.0319465|Budapest II. kerület, Varsányi Irén utca|Budapest prémium kerület|1.3
63|Budapest II. kerület, Varsányi Irén utca||195 M Ft||120 m2|1 625 000 Ft / m2|4|1950 előtt|1|felújított|gázkazán||utca, közterület|ingatlaniroda|13|"Exkluzív nagypolgári lakás eladó Budapest II. kerületének egyik legjobb lokációjával rendelkező csöndes utcájában

Exkluzív nagypolgári lakás eladó Budapest II. kerületének egyik legjobb lokációjával rendelkező csöndes utcájában

Álmodozik egy elegáns, tágas otthonról Buda szívében? Most megvalósíthatja!
A II. kerület patinás részén, a csendes és zöldövezeti Szász Károly utca és Varsányi Irén utca sarkán kínálunk megvételre egy frissen és teljeskörűen felújított, 120 m²-es, nagypolgári lakást.

Főbb jellemzők:
Alapterület: 120 m²
Emelet: 1. emelet (rendezett, jó állapotú, polgári társasházban)
Szobák: 3 különnyíló szoba + tágas amerikai konyhás nappali
Belmagasság: nagypolgári, világos és elegáns térérzet
Állapot: teljeskörűen felújított (új víz-, villany-, fűtésrendszer, burkolatok, nyílá..."|https://ingatlan.com/34829452|||||||||||||||||||||0.0|0.0|0.0|7.6|0.0|3.2|0.0|0.0|0|0|0|1|0|1|0|0|10.8|0.0|10.8|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5092969|19.0319465|Budapest II. kerület, Varsányi Irén utca|Budapest prémium kerület|1.3
64|Budapest II. kerület, Országút||198 M Ft||134 m2|1 477 611 Ft / m2|3 + 1 fél|1950 előtt|4|jó állapotú|padlófűtés||utca, közterület - ingyenes|ingatlaniroda|18|"NAPFÉNYES LAKÁS A II. KERÜLET SZÍVÉBEN-NYUGODT KÖRNYEZET, BIZTOS HOZAM!

A II. kerület egyik legkeresettebb részén, az Országút városrészben kínálunk eladásra egy negyedik emeleti, 134 m2-es, kiváló elosztású, igényes kialakítású,napfényes lakást. Az ingatlan csendes, mégis kiváló közlekedéssel és infrastruktúrával rendelkezik – ideális választás saját otthonnak vagy hosszú távú befektetésnek.

KÖRNYÉK:

A lakás a II. kerületben, a Margit híd közelében, a Duna-parttól mindössze pár utcányira található. Öt perc sétával elérhető a Margitsziget, ahol számtalan kikapcsolódási és sportolási lehetőség közül lehet választani. A környező utcákban valamint a Margit körúton minden megtalálható ami a hétköznapi élet elengedhetetlen feltétele, iskola,óvoda, posta, bankok, bevásárlási lehetőségek, vend..."|https://ingatlan.com/34749902|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
65|Budapest II. kerület, Ezredes utca||129,90 M Ft||75 m2|1 732 000 Ft / m2|2 + 1 fél|1950 előtt|földszint|felújított|gázkazán||utca, közterület|ingatlaniroda|2|"RÓZSADOMB ALJÁN, 2,5 FÉLSZOBÁS , PÁR ÉVE FELÚJÍTOTT, VILÁGOS, DUPLAKOMFORTOS , KELLEMES ATMOSZFÉRÁJÚ, MAGASFÖLDSZINTI LAKÁS ELADÓ.

RENDEZETT , KARABANTARTOTT ÉPÜLET, ZÖLD KÖRNYEZET, CSENDES UTCA , AZ ÉPÜLET KÖRÜL KÖNNYŰ PARKOLÓT TALÁLNI.
TÁGAS KÉNYELMES , HANGULATOS NAPPALISZOBA LÁTVÁNYKANDALLÓVAL, SOK BEÉPÍTETT BÚTORRAL.
A HÁLÓSZOBÁHOZ TARTOZÓ FÜRDŐSZOBA KÁDAS, A KISEBBIK HÁLÓHOZ TARTOZÓ ZUHANYOZÓS, MINDEKETTŐBEN BIDÉS TOILET.
BEÉPITETT , GÉPESÍTETT KONYHA ÉTKEZŐVEL. AZ OTTHON MELEGÉT KONDENZÁCIÓS KAZÁN BIZTOSÍTJA. ABLAKOK ELEKTROMOS REDŐNNYEL FELSZERELVE.

A KIVÁLÓ LOKÁCIÓNAK KÖSZÖNHETŐEN METRO , BUSZ, VILLAMOS MEGÁLLÓ PÁR PERC ALATT ELÉRHETŐ. KÖZELBEN A MAMMUT BEVÁSÁRLÓ KÖZPONT ÉS SZÁMOS JÓ ÉTTEREM, KÁVÉZÓ.
NAGYSZERÜ VÁLASZTÁS CSALÁDOKNAK, DE BÉRBEADÁSRA IS KERESETT ÉS KIVÁLÓ BEFEKTETÉ..."|https://ingatlan.com/34890199|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|3.2|0.0|-2.0|0|0|0|1|0|1|0|1|7.0|2.0|5.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5099588|19.0211963|Budapest II. kerület, Ezredes utca|Budapest prémium kerület|1.3
66|Budapest XII. kerület, Gyógyfű utca 17-27.||399 M Ft||91 m2|3 706 456 Ft / m2|4|2024|1|újszerű|mennyezeti hűtés-fűtés, padlófűtés|33.3 m2|teremgarázs hely - kötelező megvenni|ingatlaniroda|26|"Újépítésű luxus lakás az erdő ölelésében

Klasszikus arisztokrácia és kortárs luxus egyedi enteriőrben – Üdv itthon!

RÖVID ÖSSZEFOGLALÓ
Budapest XII. kerületének egyik legexkluzívabb részén, a Kis-Svábhegyen, 2024-ben épült kis lakásszámú lakópark első emeleti, 91 m²-es, 4 szobás, teraszos, kertkapcsolatos otthona várja új tulajdonosát. A klasszikus elegancia és a modern design harmonikus találkozása prémium minőségű anyaghasználattal, tágas terekkel és kifinomult részletekkel valósult meg. A komfortot dupla fürdő, teremgarázs és felszíni beálló, valamint nagy méretű tároló biztosítja a gördülékenyebb mindennapok érdekében.

KIS-SVÁBHEGY
A XII. kerület legelőkelőbb részén, a nagyköveti rezidenciák - pl. Osztrák Nagykövetség - közvetlen szomszédságában található az Evergreen Residence, ame..."|https://ingatlan.com/34662377||A++|||||||||||||||||||0.0|0.0|0.0|15.2|0.0|0.0|2.5|0.0|0|0|0|1|0|0|1|0|17.7|0.0|17.7|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5026623|19.0200463|Budapest XII. kerület, Gyógyfű utca 17-27.|XII. ker. Budai hegyek - Villa negyed|1.4
67|Budapest II. kerület, Széll Kálmán tér||237,27 M Ft||134 m2|1 700 846 Ft / m2|3||4|felújított|gázkazán|11 m2||ingatlaniroda|22|"EGYEDÜLÁLLÓ LEHETŐSÉG!

Eladásra kínálunk egy lenyűgöző, nagyméretű, 2 hálószobás lakást csodálatos panorámával a Széll Kálmán téren, a Várnegyed közelében.

Az ingatlannak két tágas erkélye van: az egyik látványos kilátást nyújt a térre és a környező területre, a másik pedig a Magyar Pénzmúzeum gyönyörű épületére néz.

A lakás kiváló elrendezésű, tágas nappalival és amerikai konyhával rendelkezik, emellett két nagyméretű hálószoba, egy nagy fürdőszoba zuhanyzóval és káddal, valamint egy külön konyha is kialakításra került.

Az ingatlan alapterülete a tulajdoni lap szerint 123 m², amelyhez két erkély tartozik, összesen kb. 11 m²-rel.

Az ingatlanhoz egy száraz, zárható pince is tartozik.

A közös költség körülbelül 32 000 Ft, amely korlátlan vízfogyasztást is tartalmaz."|https://ingatlan.com/34662519|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5076214|19.0227398|Budapest II. kerület, Széll Kálmán tér|Budapest prémium kerület|1.3
68|Budapest XII. kerület, Alkotás utca 39.||108 M Ft||89 m2|1 213 483 Ft / m2|2 + 1 fél|1950 előtt|2|jó állapotú|gázkazán||utca, közterület - fizetős övezet|ingatlaniroda|12|"MOM PARK KÖZELÉBEN, BELSŐUDVAROS, AZONNAL KÖLTÖZHETŐ LAKÁS A XII. KERÜLETBEN!

Olyan otthont keres Budapest egyik legfrekventáltabb, mégis csendes környékén, ahol tényleg csak be kell költöznie? Akkor megtalálta!

Irodánk a XII. kerület egyik legkedveltebb utcájában, az Alkotás utca MOM Parkhoz közeli, belsőudvaros részén kínál megvételre egy 2. emeleti, 89 m²-es, tágas, világos, azonnal költözhető, tehermentes lakást.

Az ingatlan főbb jellemzői:

• Kiváló elhelyezkedés, pár perc sétára a MOM Parktól, a Déli pályaudvartól, remek közlekedési kapcsolatokkal
• Belsőudvaros elrendezésének köszönhetően csendes és nyugodt lakókörnyezet
• Új gázcirkó kazán, amely a fűtést és a meleg vizet is biztosítja
• Felújított villanyvezetékek, biztonságos, korszerű elektromos hálózat
• 89 m² alapterület, 2..."|https://ingatlan.com/34861317|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|5.0|-2.0|0|0|0|0|0|0|1|1|5.0|2.0|3.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.49334870000001|19.0236664|Budapest XII. kerület, Alkotás utca 39.|XII. ker. Budai hegyek - Villa negyed|1.4
69|Budapest II. kerület, Keleti Károly utca||189 M Ft||134 m2|1 410 447 Ft / m2|3 + 1 fél|1950 előtt|5|jó állapotú|gázkazán||utca, közterület|ingatlaniroda|20|"Eladó a Mechwart liget szomszédságában egy örömmel használt és szeretett otthon, amely egyedi és rendkívüli adottságokkal rendelkezik.
Az ingatlan különlegessége a csodálatos városi panoráma, a nagypolgári lakás barátságos miliője, az izgalmas és rafinált elosztás.


Ez a jól szeparált V. emeleti 134 m2-es nagypolgàri lakás, igazán meleg otthont adhat családok vagy akàr művèszek, alkotók szàmàra. Nagy előnye, hogy rendezett állapotban van, így akár azonnal is költözhető.
Nemcsak a lakás adottsága, hanem a környezet is kiváló, mivel a Mechwart liget gyönyörű parkja, amely a lakás ablakából is elénk tárul, néhány lépésre található.

Érdekessége az otthonnak a lakáson belüli szinteltolás, amely játékos térhatást, mozgalmas tereket és remek szeparáltságot biztosít.

A lakás elosztását tekintve..."|https://ingatlan.com/34722415|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5121292|19.0284107|Budapest II. kerület, Keleti Károly utca|Budapest prémium kerület|1.3
70|Budapest XII. kerület, Krisztina körút 23.||139 M Ft||118 m2|1 177 966 Ft / m2|4|1950 előtt|1|felújított|||utca, közterület|ingatlaniroda|17|"Eladó lakás – 118 nm, 3 külön nyíló szobával és saját fürdőszobával .

Eladásra kínálunk egy 118 négyzetméteres lakást az első emeleten , három külön nyíló szobával , mindegyikhez saját fürdőszoba tartozik.

A lakás utcára néz, világos fekvésű, azonban nincs lift az épületben. Ideális lehet befektetésnek vagy akár rövid távú kiadásra is.

További információért és megtekintésért kérem, vegye fel a kapcsolatot"|https://ingatlan.com/34746137|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.50472509999999|19.0235754|Budapest XII. kerület, Krisztina körút 23.|XII. ker. Krisztinaváros|1.25
71|Budapest II. kerület, Margit körút||129 M Ft||100 m2|1 290 000 Ft / m2|3||1|felújított|gázkazán||utca, közterület - fizetős övezet|ingatlaniroda|20|"Eladó lakás a Margit körúton, kitűnő állapotban!

Eladásra kínálunk egy 100 nm-es, 3 szoba + hall elrendezésű, kiváló állapotú lakást a Margit körúton. A lakás a 6 évvel ezelőtti felújítás során teljes vezetékcserén esett át, és modern cirkó fűtéssel rendelkezik. Minden helyiség – beleértve a konyhát is – ablakos, így a lakás rendkívül világos és barátságos. A lakás ablakai egy csendes utcára néznek, így biztosított a nyugalom a belvárosi elhelyezkedés ellenére.

Főbb jellemzők:

100 nm, 3 szoba + hall
Két fürdőszoba WC-vel
Felújítva, vezetékcsere megtörtént
Cirkó fűtés
Lift a házban
Csendes utcára néző ablakok
Közös költség: 45 000 Ft
Kiváló választás családoknak vagy pároknak, akik a belváros kényelmét és nyugalmát keresik!"|https://ingatlan.com/34426670||B|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5109233|19.0316959|Budapest II. kerület, Margit körút|Budapest prémium kerület|1.3
72|Budapest II. kerület, Keleti Károly utca||255 M Ft||175 m2|1 408 839 Ft / m2|4 + 1 fél|1950 előtt|5|jó állapotú|gázkazán, hűtő-fűtő klíma|12 m2|utca, közterület - fizetős övezet|ingatlaniroda|29|A Rózsadomb szélén, belbudai, impozáns panorámával rendelkező, ritkaság eladó a Keleti Károly utcában. A tetőtéri ingatlan a liftes társasházban várja új lakóit. A méltán híres Mailáth ház atmoszférája magával ragadó. A legfelső szinten elhelyezkedő bruttó 175m2-es ingatlan (nettó alapterülete 117 m2, terasz 12m2, valamint egy nagy mosókonyha és egy külön bejáratú tároló is tartozik hozzá), romantikus tereivel, felújított nagy konyhával és több intim szobával rendelkezik. A nappali, konyha étkező egy légterű, a három hálószoba és a két fürdőszoba mellet még egy vendég mosdó is helyet kapott a lakásban a számtalan beépített tároló mellet. A nagy méretű teraszról a lábunk előtt hever belbuda, valamint a Parlamenttől az Erzsébet kilátóig 180 fokban élvezhetjük a panorámát, amely nappal és est...|https://ingatlan.com/34248944|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5121292|19.0284107|Budapest II. kerület, Keleti Károly utca|Budapest prémium kerület|1.3
73|Budapest II. kerület, Csalogány utca||700 M Ft||160 m2|4 375 000 Ft / m2|4||1|felújított||||ingatlaniroda|1|Kuriózum lakás, csodálatos panorámával a Dunára, Parlamentre!|https://ingatlan.com/33620247|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.50778|19.0332337|Budapest II. kerület, Csalogány utca|Budapest prémium kerület|1.3
74|Budapest XII. kerület, Krisztina körút||139 M Ft||118 m2|1 177 966 Ft / m2|4|1950 előtt|1|felújított||||ingatlaniroda|8|"Megvételre kínalunk Budán az 12.kerület Krisztina krt-on , Vérmező és a Horváthkert szomszédságában a Budai Vár lábánal egy felújitott utcai nézetű ingatlant.

A lakás amerikai konyhás nappalival es 3 hálószobával rendelkezik .mindegyikhez saját fürdőszoba tartozik.

Kiválóan alkalmas családi otthonnak vagy befektetésnek bérbeadásra is.

A Krisztina krt zöld parkok veszik körül .
Közlekedése és ellátottsága is kiváló.
Számos üzlet,bank,étterem van sétatávolságra.
A Dunapart 10 perc sétával elérhető.

Bérbeadásban,ingatlankezelésben állunk rendelkezésére!"|https://ingatlan.com/34888404|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.5041215|19.0241387|Budapest XII. kerület, Krisztina körút|XII. ker. Krisztinaváros|1.25
75|Budapest XII. kerület, Maros utca||109,90 M Ft||53 m2|2 073 584 Ft / m2|3|1950 előtt|2|felújított|gázkazán, hűtő-fűtő klíma|||ingatlaniroda|30|"Eladó a XII.kerület, Maros utcában egy 53 m2-es, 3 szobás, CSENDES, kertre néző, NAPFÉNYES, 2. emeleti, frissen felújított lakás, régi, szép állapotban lévő, rendezett házban.

Itt minden új. Klíma, gáz cirkó, villanyvezeték, nyílászárók, minden burkolat, minden berendezés, konyha, fürdőszoba.
A nagyobbik hálószobában egy használható galéria.
Tartozik hozzá egy saját pincerész.

A ház homlokzata szép, a belső rész felújítása folyamatban.

Kiváló tömegközlekedés, infrastruktúra; a Városmajor, Déli pályaudvar, Széna tér, illetve bevásárlási lehetőségek, éttermek, cukrászdák mind pár percre találhatóak.

Az ingatlan tehermentes, gyorsan birtokba vehető!

A ház utcafrontján egy nagyon jó cukrászda is van:)"|https://ingatlan.com/34863623|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5056658|19.0202411|Budapest XII. kerület, Maros utca|XII. ker. Budai hegyek - Villa negyed|1.4
76|Budapest II. kerület, Országút||174,90 M Ft||95 m2|1 841 052 Ft / m2|3|1950 előtt|2|felújított|gázkazán, padlófűtés, hűtő-fűtő klíma||utca, közterület - fizetős övezet|ingatlaniroda|17|"Prémium minőségű lakás a belváros szívében, teljesen bútorozott és modern kialakítással!

- Teljeskörű felújítás néhány évvel ezelőtt
- Nappali + 2 hálósuoba + 2 fürdőszoba + szauna
- 95 nm alapterület, remek kialakítással
- 2. emelet, déli fekvésű, napfényes
- Szécessziós, liftes társasház
- Padlófűtés, klímák, kondenzációs gázkazán
- Luxus beépített bútorok, konyhai gépekkel, teljes bútorzattal együtt eladó
- Kiváló közlekedés és infrastruktúra
- Igényes, modern belsőépítészeti megoldások

ELHELYEZKEDÉS:
A lakás Buda egyik legdinamikusabban fejlődő részén található. Kiváló közlekedési lehetőségek és minden fontos szolgáltatás a közelben.

Közelben: üzletek, éttermek, iskolák, parkok
Kiváló közlekedés: villamos, buszmegállók és metróállomás a közelben
Szórakozóhelyek, kulturális központok..."|https://ingatlan.com/34792608|||||||||||||||||||||0.0|4.0|0.0|15.2|0.0|0.0|0.0|0.0|0|1|0|1|0|0|0|0|19.2|0.0|19.2|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
