id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
86|Budaörs, Kőhegy||90 M Ft||90 m2|1 000 000 Ft / m2|3 + 1 fél|1950 és 1980 között||felújítandó|gáz (konvektor)||utca, közterület|ingatlaniroda|19|"Teljes körűen FELÚJÍTANDÓ IKERHÁZFÉL eladó Budaörs szívében, a KŐHEGY lábánál!

Budaörs egyik legbájosabb, hangulatos kis utcájában, a Kőhegy lábánál kínálunk megvételre egy 1969-ben épült családi házat, mely kivételes lehetőséget kínál azoknak, akik saját elképzeléseik szerint szeretnék megvalósítani álmaik otthonát!

Az ingatlan főbb jellemzői:

Építés éve: 1969

Állapota: teljeskörű felújítást igényel
Telek mérete: kis méretű, könnyen karbantartható: 350 nm kert + 90 nm ház alapterülete
Telek adottságai: enyhén lejtős, két utcáról nyíló bejárattal
Telek utcafronti szélessége kb: 15 m
Szerkezete: stabil falazat, kiváló alap a modernizáláshoz
Azonnal birtokba vehető!
Per- és tehermentes!

A házhoz tartozik egy pince és egy kisebb tárolásra alkalmas padlás is.
Saját helyrajzi számmal rende..."|https://ingatlan.com/34812070|350 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-4.0|0|0|0|0|0|0|0|1|0.0|4.0|-4.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
87|Budaörs, Ófalu||189 M Ft||200 m2|945 000 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|10|"Fedezze fel új otthonát Budaörs szívében! ELADÓ 6 szobás családiház várja Önt két állásos garázzsal!

Szeretne egy olyan otthont, amely egyszerre modern, kényelmes és akár több generáció számára is tökéletes választás lehet? Örömmel írom, hogy ez esetben most megtalálta!

Budaörs egyik kedvelt részén eladó egy jó állapotú kétszintes ingatlan, mely jelenleg 3 különálló lakással rendelkezik.

TELEKRŐL:
- 429 nm, pont ideális méretű ahhoz, hogy megerőltető kerti munka nélkül élvezhesse előnyeit,
- gyönyörűen parkosított, virágzó és örökzöld növényekkel beültetett kert,
- a garázsban két autó számára van beállási lehetőség,
- további autó számára a parkolás a kertben illetve a ház előtt is lehetséges,
- kerti sütögetésre alkalmas rész és tároló is található a telken.

HÁZRÓL:
- A házat Ybl díj..."|https://ingatlan.com/34833492|429 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Új Lakónegyed|1.15
90|Budaörs, Kertváros||199,90 M Ft||125 m2|1 599 200 Ft / m2||2023|||hőszivattyú, padlófűtés, hűtő-fűtő klíma||udvari beálló - benne van az árban|ingatlaniroda|26|"Budaörs felső kervárosi részén, CSENDES, hangulatos utcában 5 szobás, ÚJÉPÍTÉSŰ CSALÁDI HÁZ eladó.
A magas minőségben épült, jó beosztású, nappali + 4 hálószobás, közvetlen terasz- és kertkapcsolatos, teljesen szeparált, saját kerttel rendelkező újépítésű családi házhoz zárt helyen gépkocsi beállási lehetőség is adott.
A Budaörsön évtizedek óta építő, számos referenciával bíró beruházó legújabb fejlesztése ez a prémiumkategóriás ingatlan:
A földszinten tágas amerikai-konyhás nappali, hálószoba, fürdőszoba és tároló helyiség található, a nappali 15 nm-es teraszhoz, valamint a 300 nm-es kerthez kapcsolódik, a kert locsolórendszerrel, füvesítve, parkosítva, örökzöldekkel beültetve kerül átadásra.
Az emeleten 3 külön nyíló hálószoba helyezkedik el teraszkapcsolattal, 2 fürdőszobával, gardrob h..."|https://ingatlan.com/33809166|300 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|5.0|0.0|0|0|0|1|0|0|1|0|8.8|0.0|8.8|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
91|Budaörs, Kertváros - Ganztelep||199 M Ft||130 m2|1 530 769 Ft / m2||2023|||hőszivattyú, padlófűtés, hűtő-fűtő klíma||udvari beálló - benne van az árban|ingatlaniroda|8|"Budaörs kertvárosban ÚJ ÉPÍTÉSŰ, prémiumkategóriás családi ház ELADÓ, privát kerttel.

Az ingatlan nappali és 4 hálószobás, 3 fürdőszobával, tárolóval, 2 autóbeállóval került kialakításra.
A földszinten tágas amerikai-konyhás nappali, hálószoba, fürdőszoba és tároló található.
A nappali 15 nm-es terasz és kertkapcsolatos, a 300 nm-es kert locsolórendszerrel, füvesítve, parkosítva, örökzöldekkel beültetve kerül átadásra.
Az emeletre 3 hálószoba, nagy terasz kapcsolattal, 2 fürdőszoba, -1 szülői apartman fürdővel, gardrobbal-került.
A házban 3 rétegű hőszigetelt ablakok, tágas belső terek, modern fürdők, riasztóval, HŐSZIVATTYÚVAL(fűtés-padlófűtés-hűtés klímával) került beépítésre. A nappaliban kandalló előkészítése megtörtént.
Az ár a jelenlegi állapotra vonatkozik, burkolatok, szaniterek, ..."|https://ingatlan.com/33760167|300 m2||||||||||||||||||||4.5|0.0|0.0|3.8|0.0|0.0|0.0|0.0|1|0|0|1|0|0|0|0|8.3|0.0|8.3|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
92|Budaörs, Mozdony utca||549 M Ft||284 m2|1 933 098 Ft / m2||2025||újszerű|mennyezeti hűtés-fűtés, padlófűtés, hőszivattyú||udvari beálló - benne van az árban|ingatlaniroda|14|"Megvételre ajánlok Budaörsön kertvárosi környezetben elhelyezkedő ÖRÖKPANORÁMÁS telken, jelenleg építés alatt álló 2 generációs családi házat. (össz.lakóterület: 123-123nm, terasz: 38-38nm).

Néhány fontosabb műszaki paraméter:
- 30 cm Porotherm KLÍMA falazat, 10cm grafitos PS hab hőszigetelés-üvegszövet erősítésű hálóval
- Házrész között 40 cm-es falvastagság, 5 cm kőzetgyapot+Danosa hangszigetelő lemez lett beépítve
- Lépcsőkben rezgéscsillapítás és hanggátlás lett alkalmazva
- Alsó szinten motoros zsaluzia, ablakain motoros redőny-szunyoghálóval
- A 2 épület egymástól teljesen elszeparáltan kerül kialakításra, igény szerint összenyitható, az átalakítás költségeit a vételár tartalmazza
- 2-2 autó számára fedett beálló és elektromos autó töltésére képes elektromos hálózat kerül kialakítás..."|https://ingatlan.com/34822822|284 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|2.5|0.0|0|0|0|0|0|1|1|0|5.7|0.0|5.7|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
93|Budaörs, Budaörsi Kamaraerdő||112 M Ft||90 m2|1 244 444 Ft / m2||||befejezetlen|nincs|||ingatlaniroda|9|"KÜLÖNLEGES LEHETŐSÉG!
ELADÓ SZERKEZETKÉSZ HÁZ, VAGY ÉPÍTÉSI TELEK KAMARAERDŐN !

Eladó egy 745 nm-es telek Budaörs Kamaraerdőn közvetlenül a kamaraerdei rekreációs övezet szomszédságában, a futópálya és kerékpár út mellett.
A villany a telken belül, minden közmű közvetlenül a kerítés mentén.

Az ingatlanon található egy két szinten 90nm-es, jelenleg nem lakható (szerkezetkész állapotú), de megtartható vagy lebontandó épület, illetve egy garázs.

A telken 111nm-es alapterületű épület építhető az alábbiak szerint (15%-os a beépíthetőség).
Lke-5/SZ: A kertvárosias lakóterület építési övezet területén elhelyezhető rendeltetések:

a) lakó,
b) a helyi lakosság ellátását szolgáló kereskedelem-szolgáltatás,
c) hitéleti, nevelési, oktatási, egészségügyi, szociális,
d) kulturális,
e) sport,
f) száll..."|https://ingatlan.com/34698306|745 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
94|Budaörs, Pest megye||79,90 M Ft||96 m2|832 291 Ft / m2||1950 és 1980 között||felújított|egyéb|||ingatlaniroda|24|Befektetők és különélők figyelem.Budaörs központi részén, főútvonal mellett, eladó két különálló lakás.Az utcafronti 62,4 nm netto, a belső udvarban lévő 33, 18 nm.A két lakások teljesen különálló egységként működnek, külön bejáratokkal.Teljeskörű felújításra 2023.-ban került sor/ burkolatok, nyílászárok stb./Téglaépítésű ingatlanok, szigeteléssel ellátva, tetőtér beépítési lehetőséggel. Fűtésük elektromos, az ablakok redőnnyel felszerelve.Parkolási lehetőség az utcán, közvetlenül a házak előtt lehetséges.Kiváló lehetőség, akár üzleti célra az utcafronti lakás, hátsót akár befektetésre céljára is tudja használni, mint például kiadás.Buszmegálló, üzletek, iskola, óvoda, stb, pár percre találhatóak.Várom mielőbbi hívását.|https://ingatlan.com/34843984|100 m2|F|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Belváros|1.0
96|Budaörs, Pest megye||59,90 M Ft||45 m2|1 331 111 Ft / m2||1950 és 1980 között||jó állapotú|egyéb||utca, közterület|ingatlaniroda|18|"Budaörs frekventált részén, de mégis nyugodt utcában eladó ez a takaros 45nm-es földszinti ingatlan.

Teljes körű felújításon esett át 2021-ben ami magába foglalta:
- homlokzati szigetelést
-villanyvezeték cserét
- nyílászáró cseréket (szúnyogháló+ redőnnyel)
-norvég, wifi-ről irányítható ADAX fűtőpanel
-riasztó kialakítást
- tetőszerkezet teljes felújítását

Gázóra is van az ingatlanban, és igény szerint a jelnlegi elektromos fűtés (norvég ""okos"" fűtőpanel) fűtés igény szerint kiváltható gázra is.

A képeken látható kiskert saját, mások általi átjárás nincs.

Per- és tehermentes, továbbá azonnal költözhető. Befektetésnek is kiváló, hisz hamar kiadható kis otthon.

A tetőtér beépíthető, mert a födém ezt lehetővé teszi. Központi hely lévén, busz karnyújtásnyira, iskola, óvoda, edzőterem, ké..."|https://ingatlan.com/34615159|25 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|5.0|-2.0|0|0|0|0|0|0|1|1|5.0|2.0|3.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Belváros|1.0
97|Budaörs, Kertváros||174,90 M Ft||200 m2|874 500 Ft / m2||||jó állapotú|gázkazán||udvari beálló|ingatlaniroda|23|"Budaörs Budapesthez közeli, alsó kertvárosi rėszén, kedvelt sorházas övezetben eladó egy amerikai konyha-nappali + 4 szobás, 3 fürdőszobás, önálló helyrajzi számon álló családi ház.

Nagyon jó fekvésű az ingatlan, K-Ny- i benapozottsággal bír egész nap.
Szintenként 70 nm, így igazán kényelmes tereket biztosít az itt lakóknak.
Az alsó lakószinten tágas, jól felszerelt, stílusos konyha étkezővel, a nappalival egy légtérben, terasz-és kertkapcsolattal.
Ezen kívül még egy szoba, fürdőszoba, WC helyezkedik el ezen a szinten.
Az emeleti lakrészben 3 szoba, erkélyekkel, fürdőszoba, WC található.

Jól kialakitott kis kertjėben nagyobb fák, füvesített részek, kényelmes lépcsők, sziklakertes támfal.

A terasz teljes házszélességben biztosít kényelmet és pihenėst..

Az utca szintjével egy síkban önál..."|https://ingatlan.com/34819104|258 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.64|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
98|Budaörs, Városközpont||125 M Ft||120 m2|1 041 666 Ft / m2||2001 és 2010 között||közepes állapotú|gázkazán||udvari beálló - benne van az árban|ingatlaniroda|20|"KÉT SZINTES, KÉTLAKÁSOS, CSENDES, KÖZPONTHOZ KÖZEL!

KÉT GENERÁCIÓNAK IS ALKALMAS SAJÁT TELEKRÉSSZEL IKERHÁZ CSENDES UTCÁBAN!

Budaörs óvárosi részén, központi elhelyezkedésű belső kétszintes N + 4 szobás, összesen 120 nm-es családi ház, 175 nm-es leválasztott telekrésszel 125,- M Ft-ért eladó!

Az ingatlan jelenleg két generációs kialakítású. A tágas tetőtéri 3 szobás rész külön, az udvarról nyíló zárt lépcsőházon át közelíthető meg. A szilárd burkolatú lépcsőn feljutva az előtérből minden helyiség elérhető. A tágas erkélykapcsolatos nagyszobája, nappaliként funkcionálhat. A családi ház külön bejárattal rendelkező földszinti lakása, N + 1 szobás, 20nm-es étkező-konyhával, ahol kandalló,vagy vegyes tüzelésű kályha, vagy cserépkályha is üzembe helyezhető.
Csendes, nyugodt környezete rendeze..."|https://ingatlan.com/34881551|150 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
99|Budaörs, Frankhegy||54,90 M Ft||96 m2|571 875 Ft / m2||1950 és 1980 között||közepes állapotú|vegyes tüzelésű kazán, hűtő-fűtő klíma||udvari beálló|ingatlaniroda|8|"Panorámás családi ház Frankhegyen vezetékes vízzel

Budaörs Frankhegyen kétszintes, kétgenerációs 96 nm-es panorámás családi ház 600 nm-es telken eladó 54.9M Ft-ért.

Jellemzői: Az ingatlan 1979-ben épült, téglából. A felső szint utólag lett hozzáépítve könnyűszerkezettel.
A fűtést vegyes tüzelésű kazán látja el radiátorokkal, de a kellemes hőérzetet hűtő-fűtő klíma biztosítja mindkét szinten.
Közművek tekintetében víz és villany található a telken.

Elrendezés: A felső szintet külön lépcsőn tudjuk megközelíteni. A bejárati ajtón belépve a konyhába érkezünk. Tovább haladva az előszobából nyílik a 2 hálószoba.
A földszinten a nappaliba érkezünk, ahonnan folyosóról nyílik a konyha, a zuhanyzós fürdőszoba mellékhelyiséggel és a hálószoba is.
Tartozik hozzá egy külön kialakított hálószoba és e..."|https://ingatlan.com/34906507|600 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|6.4|0.0|0.0|0|0|0|0|0|1|0|0|6.4|0.0|6.4|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
100|Budaörs, Budaörsi Kamaraerdő||739,32 M Ft||730 m2|1 012 766 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán, padlófűtés||önálló garázs - benne van az árban|ingatlaniroda|17|"Budaörsön, csendes mellékutcában, közvetlenül erdő mellett 1021 nm-es telken, 3 szintes ,nappali, + 4 hálószobával, 4 fürdőszobával, fitness részleggel, belső úszómedencével, 3 állásos garázzsal családi ház eladó .
-------------------------------------------------------------
Rövid műszaki ismertető:
- belső úszómedence 11x5m, ellenáramoltatóval,
- szauna,
- padlófűtés,
- wellness részleg,
- légkondicionáló,
- automata öntözőrendszer,
- automata kapu,
- 3 állásos garázs,
- kandalló,
- jacuzzi,
- riasztórendszer,
-------------------------------------------------------------
**PINCESZINT:
- garázs,
- medence tér,
- konyha,
- wellness részleg,
- hobbiszoba,
- tároló,
- tároló,
- tároló,
- kazánház,
- előtér,

**FÖLDSZINT:
- nappali-étkező,
- konyha,
- hálószoba,
- közlekedő,
- fürdőszoba,
- e..."|https://ingatlan.com/34907706|730 m2||||||||||||||||||||0.0|16.0|3.5|0.0|0.0|0.0|0.0|0.0|0|1|1|0|0|0|0|0|19.5|0.0|19.5|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
101|Budaörs, Pest megye||264 M Ft||330 m2|800 000 Ft / m2||1981 és 2000 között||közepes állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|17|Budaörsön közel a tömegközlekedéshez 330nm-es nappali + 5 szobás luxus sorház 540nm-es telken eladó. A földszinten található nagy kertkapcsolatos nappali kandallóval, konyha étkezővel, kamra, vendég WC, előszoba valamint szeparált külön bejáratú kertkapcsolatos vendégszoba saját fürdőszobával. Az emeleten a közlekedőből 4 külön bejáratú hálószoba nyílik. A szülői háló erkélyes, saját fürdőszobával és gardróbbal, egy másik hálószobának szintén van saját fürdőszobája és az emeleten még egy harmadik fürdőszoba kialakításra került. A pinceszinten biliárdszoba, vendég WC, fitneszszoba, szauna, mosókonyha, tároló és a dupla garázs kapott helyet. Busz, bevásárlóközpont, iskola, óvoda, orvosi rendelő a közelben. Az ingatlan jelenleg bérbe van adva, bérlővel együtt is megvásárolható. Kiváló nagycsa...|https://ingatlan.com/34089882|330 m2||||||||||||||||||||0.0|4.0|0.0|3.8|2.8|0.0|0.0|0.0|0|1|0|1|1|0|0|0|10.6|0.0|10.6|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Belváros|1.0
102|Budaörs, Pest megye||190 M Ft||200 m2|950 000 Ft / m2|5 + 1 fél|1950 és 1980 között||felújított|elektromos kazán||udvari beálló - benne van az árban|ingatlaniroda|15|"Budaörs központi részén nappali 4 szobás felújított triplakomfortos – akár kétgenerációsként is használható – családi ház 550nm-es telken kocsibeállókkal eladó.
Földszinten amerikai konyhás nappali, gépesített konyha, terasz kapcsolatos szülői hálószoba saját fürdőszobával, téli kert és vendég WC került kialakításra. Az alsó szinten két szobát, fürdőszobát, gardróbot és teakonyhát találunk. A tetőtérben egy társalgó, hálószoba, gardrób és egy zuhanyozós fürdőszoba került beépítésre. Klimatizált lakás, parkosított kert, kocsibeálló számos autó számára. Kiváló közlekedés, iskola, óvoda, bevásárolási lehetőség a közelben.
Ajánljuk gyerekes családoknak, otthon dolgozóknak vagy több generáció együttélésére is."|https://ingatlan.com/34504705|550 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Belváros|1.0
103|Budaörs, Úthegy||189 M Ft||195 m2|969 230 Ft / m2|||||gázkazán|||ingatlaniroda|21|"Eladó Budaörsœn a Csikidűlő aljában egy 1312 nm telken álló családi ház.
Az ingatlan alsó szintjén egy garzonlakás terasszal kerûlt kialakításra.
A ház részben szinteltolásos, és további két szinten egy nappali + 2 szoba, konyha, étkező, 2 fürdőszobás lakrész áll az itt lakók rendelkezésére.
Két terasza van, az egyik hátul zsaluziás árnyékolással intim kertkapcsolatot biztosít, a másik szép panorámát nyújt délnyugatra.

A telken külön garázs áll, elektromos kapuval, 2 gépkocsi részére nyújt beállást.

Várom hívását a hét minden napján!"|https://ingatlan.com/34656115|1312 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
104|Budaörs, Kőhíd utca 72.||53,50 M Ft||75 m2|713 333 Ft / m2||1950 és 1980 között||felújítandó||||ingatlaniroda|5|"Felújítók, építkezők, befektetőt figyelmébe ajánlva !!!

Budaörsön eladó egy osztatlan közös tulajdonú 228 nm-es telken, egy 75 nm-es bontandó vagy erősen felújítandó tégla és kő építésű 2 szintes ingatlan.
Az ingatlan csendes,jól meg közelíthető aszfaltos utcában, közel a kőkápolnához, panorámás részen helyezkedik el.Csendes szomszédok,elővásárlási szándékuk nincs."|https://ingatlan.com/32864317|228 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|-2.0|0|0|0|0|0|1|0|1|3.2|2.0|1.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
